locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNEOLPGH_01200	CDS	813				bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [Thiopseudomonas alkaliphila]
KNEOLPGH_01201	CDS	786				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01202	CDS	825				prolipoprotein diacylglyceryl transferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01203	CDS	795				thymidylate synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_01204	CDS	1191				RNA-directed DNA polymerase [Thiopseudomonas alkaliphila]
KNEOLPGH_01205	CDS	2052				RNA-directed DNA polymerase [Thiopseudomonas alkaliphila]
KNEOLPGH_01206	CDS	1779				hypothetical protein
KNEOLPGH_01207	CDS	162				oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_01208	CDS	687				anaerobic ribonucleoside-triphosphate reductase activating protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01209	CDS	510				SCP2 sterol-binding domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01210	CDS	891				U32 family peptidase [Thiopseudomonas alkaliphila]
KNEOLPGH_01211	CDS	996				U32 family peptidase [Thiopseudomonas alkaliphila]
KNEOLPGH_01212	CDS	951				adenosine deaminase [Thiopseudomonas alkaliphila]
KNEOLPGH_01213	CDS	1008				alpha/beta hydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_01214	CDS	633				hypothetical protein
KNEOLPGH_01215	CDS	1680				NAD-dependent DNA ligase LigB [Thiopseudomonas alkaliphila]
KNEOLPGH_01216	CDS	1476				hypothetical protein
KNEOLPGH_01217	CDS	477				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01218	CDS	1521				threonine ammonia-lyase, biosynthetic [Thiopseudomonas alkaliphila]
KNEOLPGH_01219	CDS	675				ribose-5-phosphate isomerase RpiA [Thiopseudomonas alkaliphila]
KNEOLPGH_01220	CDS	1011				asparaginase [Thiopseudomonas alkaliphila]
KNEOLPGH_01221	CDS	885				EamA family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01222	CDS	417				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01223	CDS	396				hypothetical protein
KNEOLPGH_01224	CDS	639				YiiX/YebB-like N1pC/P60 family cysteine hydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_01225	CDS	630				LysE family translocator [Thiopseudomonas alkaliphila]
KNEOLPGH_01226	CDS	1839				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01227	CDS	1131				HPP family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01228	CDS	1191				NnrS family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01229	CDS	366				MerR family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01230	CDS	861				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_01231	CDS	447				PACE efflux transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01232	CDS	843				MULTISPECIES: class 2 integron integrase IntI2 [Gammaproteobacteria]
KNEOLPGH_01233	CDS	369				hypothetical protein
KNEOLPGH_01234	CDS	453				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01235	CDS	198				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01236	CDS	324				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01237	CDS	228				hypothetical protein
KNEOLPGH_01238	CDS	120				hypothetical protein
KNEOLPGH_01239	CDS	240				hypothetical protein
KNEOLPGH_01240	CDS	327				class 2 integron integrase IntI2 [Thiopseudomonas alkaliphila]
KNEOLPGH_01241	CDS	537				MULTISPECIES: class 2 integron integrase IntI2 [Gammaproteobacteria]
KNEOLPGH_01242	CDS	525				MULTISPECIES: streptothricin N-acetyltransferase Sat2 [Proteobacteria]
KNEOLPGH_01243	CDS	777	ant1_1	2.7.7.47		Streptomycin 3''-adenylyltransferase
KNEOLPGH_01244	CDS	498				MULTISPECIES: hypothetical protein [Proteobacteria]
KNEOLPGH_01245	CDS	372				MULTISPECIES: hypothetical protein [Proteobacteria]
KNEOLPGH_01246	CDS	378				MULTISPECIES: hypothetical protein [Proteobacteria]
KNEOLPGH_01247	CDS	126				hypothetical protein
KNEOLPGH_01248	CDS	1617				MULTISPECIES: Tn7-like element transposition protein TnsE [Proteobacteria]
KNEOLPGH_01249	CDS	1527				MULTISPECIES: TnsD family Tn7-like transposition protein [Proteobacteria]
KNEOLPGH_01250	CDS	1668				MULTISPECIES: AAA family ATPase [Proteobacteria]
KNEOLPGH_01251	CDS	2109				MULTISPECIES: DDE-type integrase/transposase/recombinase [Proteobacteria]
KNEOLPGH_01252	CDS	822				hypothetical protein
KNEOLPGH_01253	CDS	1890				glutamine--fructose-6-phosphate transaminase (isomerizing) [Thiopseudomonas alkaliphila]
KNEOLPGH_01254	CDS	1845				dihydroxy-acid dehydratase [Thiopseudomonas alkaliphila]
KNEOLPGH_01255	CDS	2538				TonB-dependent receptor plug domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01256	CDS	1074				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01257	CDS	1176				benzoate/H(+) symporter BenE family transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01258	CDS	1617				iron ABC transporter permease [Thiopseudomonas alkaliphila]
KNEOLPGH_01259	CDS	1083				glycine cleavage system aminomethyltransferase GcvT [Thiopseudomonas alkaliphila]
KNEOLPGH_01260	CDS	378				glycine cleavage system protein GcvH [Thiopseudomonas alkaliphila]
KNEOLPGH_01261	CDS	1305				TRAP transporter large permease [Thiopseudomonas alkaliphila]
KNEOLPGH_01262	CDS	501				TRAP transporter small permease [Thiopseudomonas alkaliphila]
KNEOLPGH_01263	CDS	831				TRAP transporter substrate-binding protein DctP [Thiopseudomonas alkaliphila]
KNEOLPGH_01264	CDS	1032				amidohydrolase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01265	CDS	450				cytochrome c [Thiopseudomonas alkaliphila]
KNEOLPGH_01266	CDS	627				16S rRNA (guanine(966)-N(2))-methyltransferase RsmD [Thiopseudomonas alkaliphila]
KNEOLPGH_01267	CDS	1458				pitrilysin family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01268	CDS	1359				pitrilysin family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01269	CDS	1263				signal recognition particle-docking protein FtsY [Thiopseudomonas alkaliphila]
KNEOLPGH_01270	CDS	666				cell division ATP-binding protein FtsE [Thiopseudomonas alkaliphila]
KNEOLPGH_01271	CDS	1017				permease-like cell division protein FtsX [Thiopseudomonas alkaliphila]
KNEOLPGH_01272	CDS	864				RNA polymerase sigma factor RpoH [Thiopseudomonas alkaliphila]
KNEOLPGH_01273	CDS	927				lysine exporter LysO family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01274	CDS	1500				amino acid permease [Thiopseudomonas alkaliphila]
KNEOLPGH_01275	CDS	2010				DNA helicase Rep [Thiopseudomonas alkaliphila]
KNEOLPGH_01276	CDS	1965				choline BCCT transporter BetT [Thiopseudomonas alkaliphila]
KNEOLPGH_01277	CDS	1983				DEAD/DEAH box helicase [Thiopseudomonas alkaliphila]
KNEOLPGH_01278	CDS	852				methylenetetrahydrofolate reductase [NAD(P)H] [Thiopseudomonas alkaliphila]
KNEOLPGH_01279	CDS	1407				adenosylhomocysteinase [Thiopseudomonas alkaliphila]
KNEOLPGH_01280	CDS	384				MAPEG family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01281	CDS	960				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01282	rRNA	110				5S ribosomal RNA
KNEOLPGH_01283	rRNA	2889				23S ribosomal RNA
KNEOLPGH_01284	tRNA	76				tRNA-Ala(tgc)
KNEOLPGH_01285	tRNA	77				tRNA-Ile(gat)
KNEOLPGH_01286	rRNA	1541				16S ribosomal RNA
KNEOLPGH_01287	CDS	408				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01288	CDS	1227				spore maturation protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01289	CDS	777				N-acetylmuramoyl-L-alanine amidase [Thiopseudomonas alkaliphila]
KNEOLPGH_01290	CDS	405				TM2 domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01291	CDS	1362				bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU [Thiopseudomonas alkaliphila]
KNEOLPGH_01292	CDS	426				F0F1 ATP synthase subunit epsilon [Thiopseudomonas alkaliphila]
KNEOLPGH_01293	CDS	1377				F0F1 ATP synthase subunit beta [Thiopseudomonas alkaliphila]
KNEOLPGH_01294	CDS	879				F0F1 ATP synthase subunit gamma [Thiopseudomonas alkaliphila]
KNEOLPGH_01295	CDS	1545				F0F1 ATP synthase subunit alpha [Thiopseudomonas alkaliphila]
KNEOLPGH_01296	CDS	537				F0F1 ATP synthase subunit delta [Thiopseudomonas alkaliphila]
KNEOLPGH_01297	CDS	471				F0F1 ATP synthase subunit B [Thiopseudomonas alkaliphila]
KNEOLPGH_01298	CDS	240				F0F1 ATP synthase subunit C [Thiopseudomonas alkaliphila]
KNEOLPGH_01299	CDS	813				F0F1 ATP synthase subunit A [Thiopseudomonas alkaliphila]
KNEOLPGH_01300	CDS	399				F0F1 ATP synthase subunit I [Thiopseudomonas alkaliphila]
KNEOLPGH_01301	CDS	888				ParB/RepB/Spo0J family partition protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01302	CDS	795				ParA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01303	CDS	654				16S rRNA (guanine(527)-N(7))-methyltransferase RsmG [Thiopseudomonas alkaliphila]
KNEOLPGH_01304	CDS	1899				tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG [Thiopseudomonas alkaliphila]
KNEOLPGH_01305	CDS	1368				tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Thiopseudomonas alkaliphila]
KNEOLPGH_01306	CDS	1755				membrane protein insertase YidC [Thiopseudomonas alkaliphila]
KNEOLPGH_01307	CDS	237				membrane protein insertion efficiency factor YidD [Thiopseudomonas alkaliphila]
KNEOLPGH_01308	CDS	375				ribonuclease P protein component [Thiopseudomonas alkaliphila]
KNEOLPGH_01309	CDS	135				50S ribosomal protein L34 [Thiopseudomonas alkaliphila]
KNEOLPGH_01310	CDS	732				beta-ketoacyl synthase chain length factor [Thiopseudomonas alkaliphila]
KNEOLPGH_01311	CDS	789				lysophospholipid acyltransferase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01312	CDS	264				phosphopantetheine-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01313	CDS	258				acyl carrier protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01314	CDS	555				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01315	CDS	1665				acyl-CoA synthetase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01316	CDS	747				glycosyltransferase family 2 protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01317	CDS	948				glycosyl transferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01318	CDS	1539				aromatic amino acid ammonia-lyase [Thiopseudomonas alkaliphila]
KNEOLPGH_01319	CDS	435				acyl-CoA thioesterase [Thiopseudomonas alkaliphila]
KNEOLPGH_01320	CDS	627				outer membrane lipoprotein carrier protein LolA [Thiopseudomonas alkaliphila]
KNEOLPGH_01321	CDS	2355				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01322	CDS	1251				NAD(P)/FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_01323	CDS	513				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01324	CDS	1185				beta-ketoacyl-[acyl-carrier-protein] synthase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01325	CDS	456				hotdog family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01326	CDS	729				3-oxoacyl-ACP reductase FabG [Thiopseudomonas alkaliphila]
KNEOLPGH_01327	CDS	1236				beta-ketoacyl-ACP synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_01328	CDS	444				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01329	CDS	432				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01330	CDS	1290				hypothetical protein
KNEOLPGH_01331	CDS	399				Cu(I)-responsive transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01332	CDS	2472				heavy metal translocating P-type ATPase [Thiopseudomonas alkaliphila]
KNEOLPGH_01333	CDS	534				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01334	CDS	774				hypothetical protein
KNEOLPGH_01335	CDS	195				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01336	CDS	915				EamA family transporter RarD [Thiopseudomonas alkaliphila]
KNEOLPGH_01337	CDS	555				gamma carbonic anhydrase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01338	CDS	2046				oligopeptidase A [Thiopseudomonas alkaliphila]
KNEOLPGH_01339	CDS	273				YheV family putative metal-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01340	CDS	255				DNA-directed RNA polymerase subunit omega [Thiopseudomonas alkaliphila]
KNEOLPGH_01341	CDS	2115				bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_01342	CDS	384				RidA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01343	CDS	303				c-type cytochrome [Thiopseudomonas alkaliphila]
KNEOLPGH_01344	CDS	636				SCO family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01345	CDS	981				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
KNEOLPGH_01346	CDS	783				monofunctional biosynthetic peptidoglycan transglycosylase [Thiopseudomonas alkaliphila]
KNEOLPGH_01347	CDS	387				hypothetical protein
KNEOLPGH_01348	CDS	201				sulfur carrier protein ThiS [Thiopseudomonas alkaliphila]
KNEOLPGH_01349	CDS	795				thiazole synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_01350	CDS	699				tRNA (guanosine(46)-N7)-methyltransferase TrmB [Thiopseudomonas alkaliphila]
KNEOLPGH_01351	CDS	627				guanylate kinase [Thiopseudomonas alkaliphila]
KNEOLPGH_01352	CDS	381				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01353	CDS	1125				50S ribosome-binding GTPase [Thiopseudomonas alkaliphila]
KNEOLPGH_01354	CDS	1515				GTPase domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01355	CDS	1230				sodium:proton antiporter NhaD [Thiopseudomonas alkaliphila]
KNEOLPGH_01356	CDS	975				2Fe-2S iron-sulfur cluster-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01357	CDS	1467				4-hydroxy-3-polyprenylbenzoate decarboxylase [Thiopseudomonas alkaliphila]
KNEOLPGH_01358	CDS	1263				transcription termination factor Rho [Thiopseudomonas alkaliphila]
KNEOLPGH_01359	CDS	327				thioredoxin TrxA [Thiopseudomonas alkaliphila]
KNEOLPGH_01360	CDS	1503				exopolyphosphatase [Thiopseudomonas alkaliphila]
KNEOLPGH_01361	CDS	432				hypothetical protein
KNEOLPGH_01362	CDS	1560				chromosomal replication initiator protein DnaA [Thiopseudomonas alkaliphila]
KNEOLPGH_01363	CDS	1104				DNA polymerase III subunit beta [Thiopseudomonas alkaliphila]
KNEOLPGH_01364	CDS	1095				DNA replication/repair protein RecF [Thiopseudomonas alkaliphila]
KNEOLPGH_01365	CDS	2421				DNA topoisomerase (ATP-hydrolyzing) subunit B [Thiopseudomonas alkaliphila]
KNEOLPGH_01366	CDS	1326				ATP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01367	CDS	663				response regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01368	CDS	1716				protein-disulfide reductase DsbD [Thiopseudomonas alkaliphila]
KNEOLPGH_01369	CDS	813				TlpA disulfide reductase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01370	CDS	759				thiol:disulfide interchange protein DsbG [Thiopseudomonas alkaliphila]
KNEOLPGH_01371	CDS	807				tryptophan synthase subunit alpha [Thiopseudomonas alkaliphila]
KNEOLPGH_01372	CDS	1212				tryptophan synthase subunit beta [Thiopseudomonas alkaliphila]
KNEOLPGH_01373	CDS	927				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01374	CDS	1803				phenylacyl-CoA dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_01375	CDS	558	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
KNEOLPGH_01376	CDS	1071				uroporphyrinogen decarboxylase [Thiopseudomonas alkaliphila]
KNEOLPGH_01377	CDS	897				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01378	CDS	744				class III extradiol ring-cleavage dioxygenase [Thiopseudomonas alkaliphila]
KNEOLPGH_01379	CDS	288				hypothetical protein
KNEOLPGH_01380	CDS	525				cytochrome b [Thiopseudomonas alkaliphila]
KNEOLPGH_01381	CDS	2202				YccS family putative transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01382	CDS	1761				30S ribosomal protein S12 methylthiotransferase accessory factor YcaO [Thiopseudomonas alkaliphila]
KNEOLPGH_01383	CDS	780				helix-turn-helix transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01384	CDS	981				bile acid:sodium symporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01385	CDS	339				two-component system response regulator OmpR [Thiopseudomonas alkaliphila]
KNEOLPGH_01386	CDS	333				hypothetical protein
KNEOLPGH_01387	CDS	2358				penicillin acylase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01388	CDS	1014				WYL domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01389	CDS	387				MliC family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01390	CDS	789				TatD family hydrolase [Thiopseudomonas alkaliphila]
KNEOLPGH_01391	CDS	1584				peptide chain release factor 3 [Thiopseudomonas alkaliphila]
KNEOLPGH_01392	CDS	507				M48 family metallopeptidase [Thiopseudomonas alkaliphila]
KNEOLPGH_01393	CDS	423				Hsp20/alpha crystallin family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01394	CDS	2073				TonB-dependent receptor [Thiopseudomonas alkaliphila]
KNEOLPGH_01395	CDS	1296				GTP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01396	CDS	906				sulfate adenylyltransferase subunit CysD [Thiopseudomonas alkaliphila]
KNEOLPGH_01397	CDS	747				phosphoadenylyl-sulfate reductase [Thiopseudomonas alkaliphila]
KNEOLPGH_01398	CDS	1440				siroheme synthase CysG [Thiopseudomonas alkaliphila]
KNEOLPGH_01399	CDS	2565				TRAP transporter permease [Thiopseudomonas alkaliphila]
KNEOLPGH_01400	CDS	981				TAXI family TRAP transporter solute-binding subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_01401	CDS	1305				amino-acid N-acetyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01402	CDS	1266				inorganic phosphate transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01403	CDS	678				TIGR00153 family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01404	CDS	1419				CYTH domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01405	CDS	918				SPFH/Band 7/PHB domain protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01406	CDS	456				NfeD family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01407	CDS	753				NRDE family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01408	CDS	645				thiol:disulfide interchange protein DsbA/DsbL [Thiopseudomonas alkaliphila]
KNEOLPGH_01409	CDS	879				endonuclease/exonuclease/phosphatase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01410	CDS	3549				YadA-like family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01411	CDS	876				OmpA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01412	CDS	1260				LysM peptidoglycan-binding domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01413	CDS	1974				CHASE2 domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01414	CDS	717				response regulator transcription factor [Thiopseudomonas alkaliphila]
KNEOLPGH_01415	CDS	957				glutathione synthase [Thiopseudomonas alkaliphila]
KNEOLPGH_01416	CDS	579				YqgE/AlgH family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01417	CDS	438				Holliday junction resolvase RuvX [Thiopseudomonas alkaliphila]
KNEOLPGH_01418	CDS	507				bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Thiopseudomonas alkaliphila]
KNEOLPGH_01419	CDS	1017				aspartate carbamoyltransferase catalytic subunit [Thiopseudomonas alkaliphila]
KNEOLPGH_01420	CDS	1272				dihydroorotase [Thiopseudomonas alkaliphila]
KNEOLPGH_01421	CDS	1197				class I SAM-dependent rRNA methyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01422	CDS	894				SdiA-regulated domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01423	CDS	825				3'(2'),5'-bisphosphate nucleotidase CysQ [Thiopseudomonas alkaliphila]
KNEOLPGH_01424	CDS	588				ADP compounds hydrolase NudE [Thiopseudomonas alkaliphila]
KNEOLPGH_01425	CDS	660				GMP/IMP nucleotidase [Thiopseudomonas alkaliphila]
KNEOLPGH_01426	CDS	690				cytochrome b/b6 domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01427	CDS	1035				type IV pilus twitching motility protein PilT [Thiopseudomonas alkaliphila]
KNEOLPGH_01428	CDS	690				YggS family pyridoxal phosphate-dependent enzyme [Thiopseudomonas alkaliphila]
KNEOLPGH_01429	CDS	810				pyrroline-5-carboxylate reductase [Thiopseudomonas alkaliphila]
KNEOLPGH_01430	CDS	609				YggT family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01431	CDS	282				hypothetical protein
KNEOLPGH_01432	CDS	1140				homoserine O-acetyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01433	CDS	603				methionine biosynthesis protein MetW [Thiopseudomonas alkaliphila]
KNEOLPGH_01434	CDS	420				hypothetical protein
KNEOLPGH_01435	CDS	594				RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Thiopseudomonas alkaliphila]
KNEOLPGH_01436	CDS	1152				radical SAM family heme chaperone HemW [Thiopseudomonas alkaliphila]
KNEOLPGH_01437	CDS	1923				MFS transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01438	CDS	579				hypothetical protein
KNEOLPGH_01439	CDS	450				hypothetical protein
KNEOLPGH_01440	CDS	924				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01441	CDS	600				NAD(P)H-dependent oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_01442	CDS	870				pirin family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01443	CDS	504				pantetheine-phosphate adenylyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01444	CDS	252				YfhL family 4Fe-4S dicluster ferredoxin [Thiopseudomonas alkaliphila]
KNEOLPGH_01445	CDS	1845				Na/Pi symporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01446	CDS	1299				MFS transporter [Thiopseudomonas alkaliphila]
KNEOLPGH_01447	CDS	960				glycine--tRNA ligase subunit alpha [Thiopseudomonas alkaliphila]
KNEOLPGH_01448	CDS	2055				glycine--tRNA ligase subunit beta [Thiopseudomonas alkaliphila]
KNEOLPGH_01449	CDS	540				D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase [Thiopseudomonas alkaliphila]
KNEOLPGH_01450	CDS	816				lysophospholipid acyltransferase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01451	CDS	669				HEPN domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01452	CDS	471				flavodoxin [Thiopseudomonas alkaliphila]
KNEOLPGH_01453	CDS	411				hypothetical protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01454	CDS	339				P-II family nitrogen regulator [Thiopseudomonas alkaliphila]
KNEOLPGH_01455	CDS	1293				phosphate regulon sensor histidine kinase PhoR [Thiopseudomonas alkaliphila]
KNEOLPGH_01456	CDS	690				phosphate regulon transcriptional regulator PhoB [Thiopseudomonas alkaliphila]
KNEOLPGH_01457	CDS	885				4-hydroxybenzoate octaprenyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01458	CDS	579				chorismate lyase [Thiopseudomonas alkaliphila]
KNEOLPGH_01459	CDS	1158				FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
KNEOLPGH_01460	CDS	378				helicase [Thiopseudomonas alkaliphila]
KNEOLPGH_01461	CDS	921				c-type cytochrome [Thiopseudomonas alkaliphila]
KNEOLPGH_01462	CDS	636				c-type cytochrome [Thiopseudomonas alkaliphila]
KNEOLPGH_01463	CDS	1497				YifB family Mg chelatase-like AAA ATPase [Thiopseudomonas alkaliphila]
KNEOLPGH_01464	CDS	324				accessory factor UbiK family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01465	CDS	801				3-hydroxybutyrate dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_01466	CDS	651				3-oxoacyl-ACP reductase FabG [Thiopseudomonas alkaliphila]
KNEOLPGH_01467	CDS	1170				type III PLP-dependent enzyme [Thiopseudomonas alkaliphila]
KNEOLPGH_01468	CDS	1350				flavodoxin domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01469	CDS	900				hypothetical protein
KNEOLPGH_01470	CDS	510				hypothetical protein
KNEOLPGH_01471	CDS	612				PepSY-associated TM helix domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01472	CDS	2142				TonB-dependent receptor [Thiopseudomonas alkaliphila]
KNEOLPGH_01473	CDS	711				SIMPL domain-containing protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01474	CDS	1257				ATP-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01475	CDS	561				response regulator transcription factor [Thiopseudomonas alkaliphila]
KNEOLPGH_01476	CDS	1281				lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01477	CDS	561				LemA family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01478	CDS	954				zinc metalloprotease HtpX [Thiopseudomonas alkaliphila]
KNEOLPGH_01479	CDS	885				sugar nucleotide-binding protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01480	CDS	933				NAD-dependent epimerase/dehydratase family protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01481	CDS	681				outer membrane beta-barrel protein [Thiopseudomonas alkaliphila]
KNEOLPGH_01482	CDS	1014				class 1 fructose-bisphosphatase [Thiopseudomonas alkaliphila]
KNEOLPGH_01483	CDS	438				D-aminoacyl-tRNA deacylase [Thiopseudomonas alkaliphila]
KNEOLPGH_01484	CDS	1254				serine hydroxymethyltransferase [Thiopseudomonas alkaliphila]
KNEOLPGH_01485	CDS	1665				energy-dependent translational throttle protein EttA [Thiopseudomonas alkaliphila]
KNEOLPGH_01486	CDS	1464				NADP-dependent succinate-semialdehyde dehydrogenase [Thiopseudomonas alkaliphila]
KNEOLPGH_01487	CDS	1575				glutamate--cysteine ligase [Thiopseudomonas alkaliphila]
KNEOLPGH_01488	CDS	2310				Tex family protein [Thiopseudomonas alkaliphila]
