locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAIAJOLK_01173	CDS	1350				flavodoxin domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01174	CDS	1170				type III PLP-dependent enzyme [Thiopseudomonas alkaliphila]
OAIAJOLK_01175	CDS	738				acetoacetyl-CoA reductase [Thiopseudomonas alkaliphila]
OAIAJOLK_01176	CDS	801				3-hydroxybutyrate dehydrogenase [Thiopseudomonas alkaliphila]
OAIAJOLK_01177	CDS	324				accessory factor UbiK family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01178	CDS	1497				YifB family Mg chelatase-like AAA ATPase [Thiopseudomonas alkaliphila]
OAIAJOLK_01179	CDS	636				c-type cytochrome [Thiopseudomonas alkaliphila]
OAIAJOLK_01180	CDS	921				c-type cytochrome [Thiopseudomonas alkaliphila]
OAIAJOLK_01181	CDS	378				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01182	CDS	1158				FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
OAIAJOLK_01183	CDS	579				chorismate lyase [Thiopseudomonas alkaliphila]
OAIAJOLK_01184	CDS	885				4-hydroxybenzoate octaprenyltransferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01185	CDS	690				phosphate regulon transcriptional regulator PhoB [Thiopseudomonas alkaliphila]
OAIAJOLK_01186	CDS	1293				phosphate regulon sensor histidine kinase PhoR [Thiopseudomonas alkaliphila]
OAIAJOLK_01187	CDS	339				P-II family nitrogen regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01188	CDS	471				flavodoxin [Thiopseudomonas alkaliphila]
OAIAJOLK_01189	CDS	669				HEPN domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01190	CDS	816				lysophospholipid acyltransferase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01191	CDS	540				D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase [Thiopseudomonas alkaliphila]
OAIAJOLK_01192	CDS	2055				glycine--tRNA ligase subunit beta [Thiopseudomonas alkaliphila]
OAIAJOLK_01193	CDS	960				glycine--tRNA ligase subunit alpha [Thiopseudomonas alkaliphila]
OAIAJOLK_01194	CDS	1299				MFS transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01195	CDS	1845				Na/Pi symporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01196	CDS	252				YfhL family 4Fe-4S dicluster ferredoxin [Thiopseudomonas alkaliphila]
OAIAJOLK_01197	CDS	504				pantetheine-phosphate adenylyltransferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01198	CDS	870				pirin family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01199	CDS	600				NAD(P)H-dependent oxidoreductase [Thiopseudomonas alkaliphila]
OAIAJOLK_01200	CDS	924				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01201	CDS	1062				hypothetical protein
OAIAJOLK_01202	CDS	1923				MFS transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01203	CDS	1152				radical SAM family heme chaperone HemW [Thiopseudomonas alkaliphila]
OAIAJOLK_01204	CDS	594				RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Thiopseudomonas alkaliphila]
OAIAJOLK_01205	CDS	420				hypothetical protein
OAIAJOLK_01206	CDS	603				methionine biosynthesis protein MetW [Thiopseudomonas alkaliphila]
OAIAJOLK_01207	CDS	1140				homoserine O-acetyltransferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01208	CDS	282				hypothetical protein
OAIAJOLK_01209	CDS	609				YggT family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01210	CDS	810				pyrroline-5-carboxylate reductase [Thiopseudomonas alkaliphila]
OAIAJOLK_01211	CDS	690				YggS family pyridoxal phosphate-dependent enzyme [Thiopseudomonas alkaliphila]
OAIAJOLK_01212	CDS	1035				type IV pilus twitching motility protein PilT [Thiopseudomonas alkaliphila]
OAIAJOLK_01213	CDS	690				cytochrome b/b6 domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01214	CDS	660				GMP/IMP nucleotidase [Thiopseudomonas alkaliphila]
OAIAJOLK_01215	CDS	588				ADP compounds hydrolase NudE [Thiopseudomonas alkaliphila]
OAIAJOLK_01216	CDS	825				3'(2'),5'-bisphosphate nucleotidase CysQ [Thiopseudomonas alkaliphila]
OAIAJOLK_01217	CDS	894				SdiA-regulated domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01218	CDS	1197				class I SAM-dependent rRNA methyltransferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01219	CDS	1272				dihydroorotase [Thiopseudomonas alkaliphila]
OAIAJOLK_01220	CDS	1017				aspartate carbamoyltransferase catalytic subunit [Thiopseudomonas alkaliphila]
OAIAJOLK_01221	CDS	507				bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Thiopseudomonas alkaliphila]
OAIAJOLK_01222	CDS	438				Holliday junction resolvase RuvX [Thiopseudomonas alkaliphila]
OAIAJOLK_01223	CDS	579				YqgE/AlgH family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01224	CDS	957				glutathione synthase [Thiopseudomonas alkaliphila]
OAIAJOLK_01225	CDS	879				endonuclease/exonuclease/phosphatase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01226	CDS	645				thiol:disulfide interchange protein DsbA/DsbL [Thiopseudomonas alkaliphila]
OAIAJOLK_01227	CDS	753				NRDE family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01228	CDS	453				NfeD family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01229	CDS	918				SPFH/Band 7/PHB domain protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01230	CDS	1419				CYTH domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01231	CDS	678				TIGR00153 family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01232	CDS	1266				inorganic phosphate transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01233	CDS	1305				amino-acid N-acetyltransferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01234	CDS	981				TAXI family TRAP transporter solute-binding subunit [Thiopseudomonas alkaliphila]
OAIAJOLK_01235	CDS	2565				TRAP transporter permease [Thiopseudomonas alkaliphila]
OAIAJOLK_01236	CDS	1440				siroheme synthase CysG [Thiopseudomonas alkaliphila]
OAIAJOLK_01237	CDS	747				phosphoadenylyl-sulfate reductase [Thiopseudomonas alkaliphila]
OAIAJOLK_01238	CDS	906				sulfate adenylyltransferase subunit CysD [Thiopseudomonas alkaliphila]
OAIAJOLK_01239	CDS	1296				GTP-binding protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01240	CDS	2061				TonB-dependent receptor [Thiopseudomonas alkaliphila]
OAIAJOLK_01241	CDS	423				Hsp20/alpha crystallin family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01242	CDS	507				M48 family metallopeptidase [Thiopseudomonas alkaliphila]
OAIAJOLK_01243	CDS	1584				peptide chain release factor 3 [Thiopseudomonas alkaliphila]
OAIAJOLK_01244	CDS	789				TatD family hydrolase [Thiopseudomonas alkaliphila]
OAIAJOLK_01245	CDS	387				MliC family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01246	CDS	1014				WYL domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01247	CDS	339				YkvA family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01248	CDS	186				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01249	CDS	2163				AAA family ATPase [Thiopseudomonas alkaliphila]
OAIAJOLK_01250	CDS	6507				DEAD/DEAH box helicase [Thiopseudomonas alkaliphila]
OAIAJOLK_01251	CDS	645				OmpA family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01252	CDS	1986				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01253	CDS	1266				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01254	CDS	1002				ATP-binding protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01255	CDS	789				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01256	CDS	462				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01257	CDS	750				GTPase domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01258	CDS	4956				class I SAM-dependent DNA methyltransferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01259	CDS	2886				DEAD/DEAH box helicase [Thiopseudomonas alkaliphila]
OAIAJOLK_01260	CDS	249				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01261	CDS	2358				penicillin acylase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01262	CDS	708				dual specificity protein phosphatase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01263	CDS	732				phosphatase PAP2 family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01264	CDS	1956				LTA synthase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01265	CDS	672				response regulator transcription factor [Thiopseudomonas alkaliphila]
OAIAJOLK_01266	CDS	1284				HAMP domain-containing sensor histidine kinase [Thiopseudomonas alkaliphila]
OAIAJOLK_01267	CDS	813				TOBE domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01268	CDS	267				DksA/TraR family C4-type zinc finger protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01269	CDS	1236				molybdopterin molybdotransferase MoeA [Thiopseudomonas alkaliphila]
OAIAJOLK_01270	CDS	465				molybdopterin synthase catalytic subunit MoaE [Thiopseudomonas alkaliphila]
OAIAJOLK_01271	CDS	249				MoaD/ThiS family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01272	CDS	981				bile acid:sodium symporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01273	CDS	780				helix-turn-helix transcriptional regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01274	CDS	1764				30S ribosomal protein S12 methylthiotransferase accessory factor YcaO [Thiopseudomonas alkaliphila]
OAIAJOLK_01275	CDS	2193				YccS family putative transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01276	CDS	525				cytochrome b/b6 domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01277	CDS	288				hypothetical protein
OAIAJOLK_01278	CDS	744				class III extradiol ring-cleavage dioxygenase [Thiopseudomonas alkaliphila]
OAIAJOLK_01279	CDS	897				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01280	CDS	1071				uroporphyrinogen decarboxylase [Thiopseudomonas alkaliphila]
OAIAJOLK_01281	CDS	558	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
OAIAJOLK_01282	CDS	1803				phenylacyl-CoA dehydrogenase [Thiopseudomonas alkaliphila]
OAIAJOLK_01283	CDS	927				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01284	CDS	1212				tryptophan synthase subunit beta [Thiopseudomonas alkaliphila]
OAIAJOLK_01285	CDS	807				tryptophan synthase subunit alpha [Thiopseudomonas alkaliphila]
OAIAJOLK_01286	CDS	759				thiol:disulfide interchange protein DsbG [Thiopseudomonas alkaliphila]
OAIAJOLK_01287	CDS	813				TlpA disulfide reductase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01288	CDS	1716				protein-disulfide reductase DsbD [Thiopseudomonas alkaliphila]
OAIAJOLK_01289	CDS	663				response regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01290	CDS	1326				ATP-binding protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01291	CDS	2421				DNA topoisomerase (ATP-hydrolyzing) subunit B [Thiopseudomonas alkaliphila]
OAIAJOLK_01292	CDS	1095				DNA replication/repair protein RecF [Thiopseudomonas alkaliphila]
OAIAJOLK_01293	CDS	1104				DNA polymerase III subunit beta [Thiopseudomonas alkaliphila]
OAIAJOLK_01294	CDS	1560				chromosomal replication initiator protein DnaA [Thiopseudomonas alkaliphila]
OAIAJOLK_01295	CDS	432				hypothetical protein
OAIAJOLK_01296	CDS	1503				exopolyphosphatase [Thiopseudomonas alkaliphila]
OAIAJOLK_01297	CDS	327				thioredoxin TrxA [Thiopseudomonas alkaliphila]
OAIAJOLK_01298	CDS	1263				transcription termination factor Rho [Thiopseudomonas alkaliphila]
OAIAJOLK_01299	CDS	1467				4-hydroxy-3-polyprenylbenzoate decarboxylase [Thiopseudomonas alkaliphila]
OAIAJOLK_01300	CDS	981				2Fe-2S iron-sulfur cluster-binding protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01301	CDS	453				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01302	CDS	1230				sodium:proton antiporter NhaD [Thiopseudomonas alkaliphila]
OAIAJOLK_01303	CDS	1515				GTPase domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01304	CDS	1125				GTPase domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01305	CDS	381				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01306	CDS	627				guanylate kinase [Thiopseudomonas alkaliphila]
OAIAJOLK_01307	CDS	699				tRNA (guanosine(46)-N7)-methyltransferase TrmB [Thiopseudomonas alkaliphila]
OAIAJOLK_01308	CDS	795				thiazole synthase [Thiopseudomonas alkaliphila]
OAIAJOLK_01309	CDS	201				sulfur carrier protein ThiS [Thiopseudomonas alkaliphila]
OAIAJOLK_01310	CDS	387				hypothetical protein
OAIAJOLK_01311	CDS	783				monofunctional biosynthetic peptidoglycan transglycosylase [Thiopseudomonas alkaliphila]
OAIAJOLK_01312	CDS	981				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
OAIAJOLK_01313	CDS	636				SCO family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01314	CDS	303				c-type cytochrome [Thiopseudomonas alkaliphila]
OAIAJOLK_01315	CDS	384				RidA family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01316	CDS	2115				bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase [Thiopseudomonas alkaliphila]
OAIAJOLK_01317	CDS	255				DNA-directed RNA polymerase subunit omega [Thiopseudomonas alkaliphila]
OAIAJOLK_01318	CDS	273				YheV family putative metal-binding protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01319	CDS	2046				oligopeptidase A [Thiopseudomonas alkaliphila]
OAIAJOLK_01320	CDS	555				gamma carbonic anhydrase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01321	CDS	915				EamA family transporter RarD [Thiopseudomonas alkaliphila]
OAIAJOLK_01322	CDS	195				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01323	CDS	774				hypothetical protein
OAIAJOLK_01324	CDS	534				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01325	CDS	2475				heavy metal translocating P-type ATPase [Thiopseudomonas alkaliphila]
OAIAJOLK_01326	CDS	399				Cu(I)-responsive transcriptional regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01327	CDS	1290				hypothetical protein
OAIAJOLK_01328	CDS	135				50S ribosomal protein L34 [Thiopseudomonas alkaliphila]
OAIAJOLK_01329	CDS	375				ribonuclease P protein component [Thiopseudomonas alkaliphila]
OAIAJOLK_01330	CDS	237				membrane protein insertion efficiency factor YidD [Thiopseudomonas alkaliphila]
OAIAJOLK_01331	CDS	1755				membrane protein insertase YidC [Thiopseudomonas alkaliphila]
OAIAJOLK_01332	CDS	1368				tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Thiopseudomonas alkaliphila]
OAIAJOLK_01333	CDS	1899				tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG [Thiopseudomonas alkaliphila]
OAIAJOLK_01334	CDS	654				16S rRNA (guanine(527)-N(7))-methyltransferase RsmG [Thiopseudomonas alkaliphila]
OAIAJOLK_01335	CDS	795				ParA family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01336	CDS	888				ParB/RepB/Spo0J family partition protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01337	CDS	399				F0F1 ATP synthase subunit I [Thiopseudomonas alkaliphila]
OAIAJOLK_01338	CDS	813				F0F1 ATP synthase subunit A [Thiopseudomonas alkaliphila]
OAIAJOLK_01339	CDS	240				F0F1 ATP synthase subunit C [Thiopseudomonas alkaliphila]
OAIAJOLK_01340	CDS	471				F0F1 ATP synthase subunit B [Thiopseudomonas alkaliphila]
OAIAJOLK_01341	CDS	537				F0F1 ATP synthase subunit delta [Thiopseudomonas alkaliphila]
OAIAJOLK_01342	CDS	1545				F0F1 ATP synthase subunit alpha [Thiopseudomonas alkaliphila]
OAIAJOLK_01343	CDS	879				F0F1 ATP synthase subunit gamma [Thiopseudomonas alkaliphila]
OAIAJOLK_01344	CDS	1377				F0F1 ATP synthase subunit beta [Thiopseudomonas alkaliphila]
OAIAJOLK_01345	CDS	426				F0F1 ATP synthase subunit epsilon [Thiopseudomonas alkaliphila]
OAIAJOLK_01346	CDS	1362				bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU [Thiopseudomonas alkaliphila]
OAIAJOLK_01347	CDS	405				TM2 domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01348	CDS	777				N-acetylmuramoyl-L-alanine amidase [Thiopseudomonas alkaliphila]
OAIAJOLK_01349	CDS	1455				amino acid permease [Thiopseudomonas alkaliphila]
OAIAJOLK_01350	CDS	927				lysine exporter LysO family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01351	CDS	864				RNA polymerase sigma factor RpoH [Thiopseudomonas alkaliphila]
OAIAJOLK_01352	CDS	1017				permease-like cell division protein FtsX [Thiopseudomonas alkaliphila]
OAIAJOLK_01353	CDS	666				cell division ATP-binding protein FtsE [Thiopseudomonas alkaliphila]
OAIAJOLK_01354	CDS	1272				signal recognition particle-docking protein FtsY [Thiopseudomonas alkaliphila]
OAIAJOLK_01355	CDS	1359				pitrilysin family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01356	CDS	1458				pitrilysin family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01357	CDS	627				16S rRNA (guanine(966)-N(2))-methyltransferase RsmD [Thiopseudomonas alkaliphila]
OAIAJOLK_01358	CDS	450				cytochrome c [Thiopseudomonas alkaliphila]
OAIAJOLK_01359	CDS	1032				amidohydrolase family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01360	CDS	1002				DctP family TRAP transporter solute-binding subunit [Thiopseudomonas alkaliphila]
OAIAJOLK_01361	CDS	501				TRAP transporter small permease [Thiopseudomonas alkaliphila]
OAIAJOLK_01362	CDS	1305				TRAP transporter large permease [Thiopseudomonas alkaliphila]
OAIAJOLK_01363	CDS	378				glycine cleavage system protein GcvH [Thiopseudomonas alkaliphila]
OAIAJOLK_01364	CDS	1083				glycine cleavage system aminomethyltransferase GcvT [Thiopseudomonas alkaliphila]
OAIAJOLK_01365	CDS	1617				iron ABC transporter permease [Thiopseudomonas alkaliphila]
OAIAJOLK_01366	CDS	1176				benzoate/H(+) symporter BenE family transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01367	CDS	1074				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01368	CDS	2538				TonB-dependent receptor plug domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01369	CDS	1845				dihydroxy-acid dehydratase [Thiopseudomonas alkaliphila]
OAIAJOLK_01370	CDS	1890				glutamine--fructose-6-phosphate transaminase (isomerizing) [Thiopseudomonas alkaliphila]
OAIAJOLK_01371	CDS	1179				YbfB/YjiJ family MFS transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01372	CDS	1071				nitronate monooxygenase [Thiopseudomonas alkaliphila]
OAIAJOLK_01373	CDS	843				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01374	CDS	447				PACE efflux transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01375	CDS	861				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
OAIAJOLK_01376	CDS	366				MerR family transcriptional regulator [Thiopseudomonas alkaliphila]
OAIAJOLK_01377	CDS	1191				NnrS family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01378	CDS	1131				HPP family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01379	CDS	1839				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01380	CDS	630				LysE family translocator [Thiopseudomonas alkaliphila]
OAIAJOLK_01381	CDS	639				YiiX/YebB-like N1pC/P60 family cysteine hydrolase [Thiopseudomonas alkaliphila]
OAIAJOLK_01382	CDS	396				hypothetical protein
OAIAJOLK_01383	CDS	417				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01384	CDS	885				EamA family transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01385	CDS	894				asparaginase [Thiopseudomonas alkaliphila]
OAIAJOLK_01386	CDS	675				ribose-5-phosphate isomerase RpiA [Thiopseudomonas alkaliphila]
OAIAJOLK_01387	CDS	1521				threonine ammonia-lyase, biosynthetic [Thiopseudomonas alkaliphila]
OAIAJOLK_01388	CDS	477				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01389	CDS	1476				hypothetical protein
OAIAJOLK_01390	CDS	1680				NAD-dependent DNA ligase LigB [Thiopseudomonas alkaliphila]
OAIAJOLK_01391	CDS	633				hypothetical protein
OAIAJOLK_01392	CDS	1008				alpha/beta hydrolase [Thiopseudomonas alkaliphila]
OAIAJOLK_01393	CDS	951				adenosine deaminase [Thiopseudomonas alkaliphila]
OAIAJOLK_01394	CDS	996				U32 family peptidase [Thiopseudomonas alkaliphila]
OAIAJOLK_01395	CDS	891				U32 family peptidase [Thiopseudomonas alkaliphila]
OAIAJOLK_01396	CDS	510				SCP2 sterol-binding domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01397	CDS	687				anaerobic ribonucleoside-triphosphate reductase activating protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01398	CDS	162				oxidoreductase [Thiopseudomonas alkaliphila]
OAIAJOLK_01399	CDS	1779				hypothetical protein
OAIAJOLK_01400	CDS	2571				CRISPR-associated helicase Cas3' [Thiopseudomonas alkaliphila]
OAIAJOLK_01401	CDS	1500				type I-E CRISPR-associated protein Cse1/CasA [Thiopseudomonas alkaliphila]
OAIAJOLK_01402	CDS	537				type I-E CRISPR-associated protein Cse2/CasB [Thiopseudomonas alkaliphila]
OAIAJOLK_01403	CDS	645				type I-E CRISPR-associated protein Cas6/Cse3/CasE [Thiopseudomonas alkaliphila]
OAIAJOLK_01404	CDS	1032				type I-E CRISPR-associated protein Cas7/Cse4/CasC [Thiopseudomonas alkaliphila]
OAIAJOLK_01405	CDS	723				type I-E CRISPR-associated protein Cas5/CasD [Thiopseudomonas alkaliphila]
OAIAJOLK_01406	CDS	888				type I-E CRISPR-associated endonuclease Cas1e [Thiopseudomonas alkaliphila]
OAIAJOLK_01407	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	1920				
OAIAJOLK_01408	CDS	795				thymidylate synthase [Thiopseudomonas alkaliphila]
OAIAJOLK_01409	CDS	825				prolipoprotein diacylglyceryl transferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01410	CDS	786				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01411	CDS	813				bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase [Thiopseudomonas alkaliphila]
OAIAJOLK_01412	CDS	1353				adenosylmethionine--8-amino-7-oxononanoate transaminase [Thiopseudomonas alkaliphila]
OAIAJOLK_01413	CDS	1539				YdgA family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01414	CDS	1935				alpha/beta fold hydrolase [Thiopseudomonas alkaliphila]
OAIAJOLK_01415	CDS	1053				hypothetical protein
OAIAJOLK_01416	CDS	1671				carbon starvation protein A [Thiopseudomonas alkaliphila]
OAIAJOLK_01417	CDS	279				cory-CC-star protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01418	CDS	1008				ArsA family ATPase [Thiopseudomonas alkaliphila]
OAIAJOLK_01419	CDS	708				MgtC family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01420	CDS	1347				magnesium transporter [Thiopseudomonas alkaliphila]
OAIAJOLK_01421	CDS	816				shikimate dehydrogenase [Thiopseudomonas alkaliphila]
OAIAJOLK_01422	CDS	921				oxygen-dependent coproporphyrinogen oxidase [Thiopseudomonas alkaliphila]
OAIAJOLK_01423	CDS	558				L-threonylcarbamoyladenylate synthase [Thiopseudomonas alkaliphila]
OAIAJOLK_01424	CDS	1122				DNA-processing protein DprA [Thiopseudomonas alkaliphila]
OAIAJOLK_01425	CDS	510				peptide deformylase [Thiopseudomonas alkaliphila]
OAIAJOLK_01426	CDS	957				methionyl-tRNA formyltransferase [Thiopseudomonas alkaliphila]
OAIAJOLK_01427	CDS	1302				16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB [Thiopseudomonas alkaliphila]
OAIAJOLK_01428	CDS	1374				Trk system potassium transporter TrkA [Thiopseudomonas alkaliphila]
OAIAJOLK_01429	CDS	1452				TrkH family potassium uptake protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01430	CDS	780				4Fe-4S dicluster domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01431	CDS	1146				polysulfide reductase NrfD [Thiopseudomonas alkaliphila]
OAIAJOLK_01432	CDS	3090				molybdopterin-dependent oxidoreductase [Thiopseudomonas alkaliphila]
OAIAJOLK_01433	CDS	150				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01434	CDS	1653				fatty acid--CoA ligase [Thiopseudomonas alkaliphila]
OAIAJOLK_01435	CDS	693				lysoplasmalogenase [Thiopseudomonas alkaliphila]
OAIAJOLK_01436	CDS	1362				tRNA 5-hydroxyuridine modification protein YegQ [Thiopseudomonas alkaliphila]
OAIAJOLK_01437	CDS	2307				DNA helicase II [Thiopseudomonas alkaliphila]
OAIAJOLK_01438	CDS	1092				TRAP transporter substrate-binding protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01439	CDS	1008				hypothetical protein
OAIAJOLK_01440	CDS	1110				hypothetical protein
OAIAJOLK_01441	CDS	546				GDYXXLXY domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01442	CDS	423				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01443	CDS	723				ribonuclease PH [Thiopseudomonas alkaliphila]
OAIAJOLK_01444	CDS	216				VF530 family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01445	CDS	864				YicC family protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01446	CDS	627				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01447	CDS	462				MULTISPECIES: hypothetical protein [Gammaproteobacteria]
OAIAJOLK_01448	CDS	528				type II toxin-antitoxin system MqsA family antitoxin [Thiopseudomonas alkaliphila]
OAIAJOLK_01449	CDS	444				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01450	CDS	2622				restriction endonuclease-like protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01451	CDS	1872				hypothetical protein
OAIAJOLK_01452	CDS	327				helix-turn-helix domain-containing protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01453	CDS	300				hypothetical protein [Thiopseudomonas alkaliphila]
OAIAJOLK_01454	CDS	1350				type II toxin-antitoxin system HipA family toxin [Thiopseudomonas alkaliphila]
OAIAJOLK_01455	CDS	324				MULTISPECIES: helix-turn-helix transcriptional regulator [Gammaproteobacteria]
