locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELEJIIIG_01258	CDS	1185				ATP phosphoribosyltransferase regulatory subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_01259	CDS	870				protease modulator HflC [Thiopseudomonas alkaliphila]
ELEJIIIG_01260	CDS	1197				FtsH protease activity modulator HflK [Thiopseudomonas alkaliphila]
ELEJIIIG_01261	CDS	1305				GTPase HflX [Thiopseudomonas alkaliphila]
ELEJIIIG_01262	CDS	243				RNA chaperone Hfq [Thiopseudomonas alkaliphila]
ELEJIIIG_01263	CDS	945				tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Thiopseudomonas alkaliphila]
ELEJIIIG_01264	CDS	579				YajG family lipoprotein [Thiopseudomonas alkaliphila]
ELEJIIIG_01265	CDS	1491				malate dehydrogenase (quinone) [Thiopseudomonas alkaliphila]
ELEJIIIG_01266	CDS	759				SDR family oxidoreductase [Thiopseudomonas alkaliphila]
ELEJIIIG_01267	CDS	1620				NAD+ synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_01268	CDS	738				NAD-dependent deacylase [Thiopseudomonas alkaliphila]
ELEJIIIG_01269	CDS	897				c-type cytochrome [Thiopseudomonas alkaliphila]
ELEJIIIG_01270	CDS	1404				cytochrome c [Thiopseudomonas alkaliphila]
ELEJIIIG_01271	CDS	1215				tyrosine transporter TyrP [Thiopseudomonas alkaliphila]
ELEJIIIG_01272	CDS	1506				lysine--tRNA ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_01273	CDS	867				peptide chain release factor 2 [Thiopseudomonas alkaliphila]
ELEJIIIG_01274	CDS	405				type IV pilin protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01275	CDS	1476				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01276	CDS	561				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01277	CDS	711				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01278	CDS	531				type IV pilus modification protein PilV [Thiopseudomonas alkaliphila]
ELEJIIIG_01279	CDS	1119				glutamate 5-kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_01280	CDS	1224				GTPase ObgE [Thiopseudomonas alkaliphila]
ELEJIIIG_01281	CDS	258				50S ribosomal protein L27 [Thiopseudomonas alkaliphila]
ELEJIIIG_01282	CDS	312				50S ribosomal protein L21 [Thiopseudomonas alkaliphila]
ELEJIIIG_01283	CDS	969				polyprenyl synthetase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01284	CDS	420				large-conductance mechanosensitive channel protein MscL [Thiopseudomonas alkaliphila]
ELEJIIIG_01285	CDS	1059				quinolinate synthase NadA [Thiopseudomonas alkaliphila]
ELEJIIIG_01286	tRNA	75				tRNA-Lys(ttt)
ELEJIIIG_01287	CDS	762				tol-pal system protein YbgF [Thiopseudomonas alkaliphila]
ELEJIIIG_01288	CDS	513				peptidoglycan-associated lipoprotein Pal [Thiopseudomonas alkaliphila]
ELEJIIIG_01289	CDS	1296				Tol-Pal system beta propeller repeat protein TolB [Thiopseudomonas alkaliphila]
ELEJIIIG_01290	CDS	1137				cell envelope integrity protein TolA [Thiopseudomonas alkaliphila]
ELEJIIIG_01291	CDS	453				protein TolR [Thiopseudomonas alkaliphila]
ELEJIIIG_01292	CDS	705				protein TolQ [Thiopseudomonas alkaliphila]
ELEJIIIG_01293	CDS	453				tol-pal system-associated acyl-CoA thioesterase [Thiopseudomonas alkaliphila]
ELEJIIIG_01294	CDS	1038				Holliday junction branch migration DNA helicase RuvB [Thiopseudomonas alkaliphila]
ELEJIIIG_01295	CDS	603				Holliday junction branch migration protein RuvA [Thiopseudomonas alkaliphila]
ELEJIIIG_01296	CDS	525				crossover junction endodeoxyribonuclease RuvC [Thiopseudomonas alkaliphila]
ELEJIIIG_01297	CDS	744				YebC/PmpR family DNA-binding transcriptional regulator [Thiopseudomonas alkaliphila]
ELEJIIIG_01298	CDS	1776				aspartate--tRNA ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_01299	CDS	597				cold-shock protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01300	CDS	1290				Glu/Leu/Phe/Val dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01301	CDS	342				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01302	CDS	2850				valine--tRNA ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_01303	CDS	978				ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01304	CDS	888				ABC transporter permease [Thiopseudomonas alkaliphila]
ELEJIIIG_01305	CDS	795				ABC transporter ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01306	CDS	1830				SLC13 family permease [Thiopseudomonas alkaliphila]
ELEJIIIG_01307	CDS	942				23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF [Thiopseudomonas alkaliphila]
ELEJIIIG_01308	CDS	189				DNA gyrase inhibitor YacG [Thiopseudomonas alkaliphila]
ELEJIIIG_01309	CDS	615				dephospho-CoA kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_01310	CDS	804				indole-3-glycerol phosphate synthase TrpC [Thiopseudomonas alkaliphila]
ELEJIIIG_01311	CDS	1017				anthranilate phosphoribosyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01312	CDS	597				aminodeoxychorismate/anthranilate synthase component II [Thiopseudomonas alkaliphila]
ELEJIIIG_01313	CDS	987				diaminopimelate dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01314	CDS	1479				anthranilate synthase component I [Thiopseudomonas alkaliphila]
ELEJIIIG_01315	CDS	636				phosphoglycolate phosphatase [Thiopseudomonas alkaliphila]
ELEJIIIG_01316	CDS	672				ribulose-phosphate 3-epimerase [Thiopseudomonas alkaliphila]
ELEJIIIG_01317	CDS	516				hypothetical protein
ELEJIIIG_01318	CDS	246				GlsB/YeaQ/YmgE family stress response membrane protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01319	CDS	1083				5-(carboxyamino)imidazole ribonucleotide synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_01320	CDS	492				5-(carboxyamino)imidazole ribonucleotide mutase [Thiopseudomonas alkaliphila]
ELEJIIIG_01321	CDS	633				flavin prenyltransferase UbiX [Thiopseudomonas alkaliphila]
ELEJIIIG_01322	CDS	1356				UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_01323	CDS	450				GNAT family N-acetyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01324	CDS	528				inorganic diphosphatase [Thiopseudomonas alkaliphila]
ELEJIIIG_01325	CDS	246				exodeoxyribonuclease VII small subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_01326	CDS	894				(2E,6E)-farnesyl diphosphate synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_01327	tRNA	75				tRNA-Lys(ttt)
ELEJIIIG_01328	tRNA	77				tRNA-Pro(tgg)
ELEJIIIG_01329	tRNA	76				tRNA-Asn(gtt)
ELEJIIIG_01330	CDS	372				hypothetical protein
ELEJIIIG_01331	CDS	222				hypothetical protein
ELEJIIIG_01332	CDS	1383				ATP-dependent RNA helicase DbpA [Thiopseudomonas alkaliphila]
ELEJIIIG_01333	CDS	1017				EF-P beta-lysylation protein EpmB [Thiopseudomonas alkaliphila]
ELEJIIIG_01334	CDS	567				elongation factor P [Thiopseudomonas alkaliphila]
ELEJIIIG_01335	CDS	927				EF-P lysine aminoacylase EpmA [Thiopseudomonas alkaliphila]
ELEJIIIG_01336	CDS	2808				FAD-binding and (Fe-S)-binding domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01337	CDS	462				MaoC family dehydratase [Thiopseudomonas alkaliphila]
ELEJIIIG_01338	CDS	1197				PLP-dependent aminotransferase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01339	CDS	453				OsmC family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01340	CDS	1641				dihydrolipoyllysine-residue acetyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01341	CDS	2655				pyruvate dehydrogenase (acetyl-transferring), homodimeric type [Thiopseudomonas alkaliphila]
ELEJIIIG_01342	CDS	2925				bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase[Thiopseudomonas alkaliphila]
ELEJIIIG_01343	CDS	585				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01344	CDS	654				DnaJ domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01345	CDS	669				nucleotidyltransferase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01346	CDS	1023				phosphotransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01347	CDS	2796				LPS-assembly protein LptD [Thiopseudomonas alkaliphila]
ELEJIIIG_01348	CDS	1317				peptidylprolyl isomerase [Thiopseudomonas alkaliphila]
ELEJIIIG_01349	CDS	990				4-hydroxythreonine-4-phosphate dehydrogenase PdxA [Thiopseudomonas alkaliphila]
ELEJIIIG_01350	CDS	888				lysophospholipid acyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01351	CDS	1107				ABC transporter permease [Thiopseudomonas alkaliphila]
ELEJIIIG_01352	CDS	2751				ribosome-associated ATPase/putative transporter RbbA [Thiopseudomonas alkaliphila]
ELEJIIIG_01353	CDS	966				HlyD family efflux transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_01354	CDS	147				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01355	CDS	612				5-formyltetrahydrofolate cyclo-ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_01356	CDS	321				cell division protein ZapA [Thiopseudomonas alkaliphila]
ELEJIIIG_01357	CDS	195				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01358	CDS	567				hypothetical protein
ELEJIIIG_01359	CDS	1317				Xaa-Pro aminopeptidase [Thiopseudomonas alkaliphila]
ELEJIIIG_01360	CDS	1212				2-octaprenyl-6-methoxyphenyl hydroxylase [Thiopseudomonas alkaliphila]
ELEJIIIG_01361	CDS	507				hypothetical protein
ELEJIIIG_01362	CDS	1230				FAD-dependent monooxygenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01363	CDS	1005				Fe(3+) ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01364	CDS	345				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01365	CDS	369				ribonuclease [Thiopseudomonas alkaliphila]
ELEJIIIG_01366	CDS	339				barstar family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01367	CDS	1218				phosphoserine phosphatase SerB [Thiopseudomonas alkaliphila]
ELEJIIIG_01368	CDS	759				ABC-type transport auxiliary lipoprotein family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01369	CDS	960				MlaD family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01370	CDS	768				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01371	CDS	1125				MlaE family lipid ABC transporter permease subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_01372	CDS	2262				DNA topoisomerase IV subunit A [Thiopseudomonas alkaliphila]
ELEJIIIG_01373	CDS	987				esterase-like activity of phytase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01374	CDS	1896				DNA topoisomerase IV subunit B [Thiopseudomonas alkaliphila]
ELEJIIIG_01375	CDS	582				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01376	CDS	816				3',5'-cyclic-AMP phosphodiesterase [Thiopseudomonas alkaliphila]
ELEJIIIG_01377	CDS	729				peptidoglycan editing factor PgeF [Thiopseudomonas alkaliphila]
ELEJIIIG_01378	CDS	972				23S rRNA pseudouridine(1911/1915/1917) synthase RluD [Thiopseudomonas alkaliphila]
ELEJIIIG_01379	CDS	987				outer membrane protein assembly factor BamD [Thiopseudomonas alkaliphila]
ELEJIIIG_01380	CDS	483				peptidylprolyl isomerase [Thiopseudomonas alkaliphila]
ELEJIIIG_01381	CDS	1188				acetate kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_01382	CDS	2085				phosphate acetyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01383	CDS	915				acyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01384	CDS	1524				fumarate hydratase [Thiopseudomonas alkaliphila]
ELEJIIIG_01385	CDS	498				RDD family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01386	CDS	333				YqcC family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01387	CDS	705				tetratricopeptide repeat protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01388	CDS	2331				penicillin-binding protein 1B [Thiopseudomonas alkaliphila]
ELEJIIIG_01389	CDS	1563				bifunctional aminoglycoside phosphotransferase/ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01390	CDS	621				NUDIX domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01391	CDS	732				hypothetical protein
ELEJIIIG_01392	CDS	1818				translational GTPase TypA [Thiopseudomonas alkaliphila]
ELEJIIIG_01393	CDS	1467				tRNA 4-thiouridine(8) synthase ThiI [Thiopseudomonas alkaliphila]
ELEJIIIG_01394	CDS	1404				type I glutamate--ammonia ligase [Thiopseudomonas alkaliphila]
ELEJIIIG_01395	CDS	507				hypothetical protein
ELEJIIIG_01396	CDS	162				hypothetical protein
ELEJIIIG_01397	CDS	1704				choline dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01398	CDS	1470				betaine-aldehyde dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01399	CDS	2043				choline transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_01400	CDS	672				phosphate signaling complex protein PhoU [Thiopseudomonas alkaliphila]
ELEJIIIG_01401	CDS	837				phosphate ABC transporter ATP-binding protein PstB [Thiopseudomonas alkaliphila]
ELEJIIIG_01402	CDS	1671				phosphate ABC transporter permease PstA [Thiopseudomonas alkaliphila]
ELEJIIIG_01403	CDS	2253				ABC transporter permease subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_01404	CDS	972				phosphate ABC transporter substrate-binding protein PstS family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01405	CDS	1176				SPOR domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01406	CDS	1128				3-dehydroquinate synthase [Thiopseudomonas alkaliphila]
ELEJIIIG_01407	CDS	498				shikimate kinase AroK [Thiopseudomonas alkaliphila]
ELEJIIIG_01408	CDS	267				IS3 family transposase [Thiopseudomonas alkaliphila]
ELEJIIIG_01409	CDS	447				IS3 family transposase [Thiopseudomonas alkaliphila]
ELEJIIIG_01410	CDS	420				type IV pilus assembly protein PilM [Thiopseudomonas alkaliphila]
ELEJIIIG_01411	CDS	2277				penicillin-binding protein 1A [Thiopseudomonas alkaliphila]
ELEJIIIG_01412	CDS	1269				malate dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01413	CDS	213				50S ribosomal protein L31 [Thiopseudomonas alkaliphila]
ELEJIIIG_01414	CDS	2178				polyphosphate kinase 1 [Thiopseudomonas alkaliphila]
ELEJIIIG_01415	CDS	396				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01416	CDS	1476				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01417	CDS	738				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01418	CDS	1647				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01419	CDS	4713				Mur ligase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01420	CDS	1221				HlyD family type I secretion periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
ELEJIIIG_01421	CDS	2178				type I secretion system permease/ATPase [Thiopseudomonas alkaliphila]
ELEJIIIG_01422	CDS	1350				TolC family outer membrane protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01423	CDS	3357				Ig-like domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01424	CDS	984				Ig-like domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01425	CDS	1503				succinate CoA transferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01426	CDS	606				c-type cytochrome [Thiopseudomonas alkaliphila]
ELEJIIIG_01427	CDS	636				ribosome biogenesis GTP-binding protein YihA/YsxC [Thiopseudomonas alkaliphila]
ELEJIIIG_01428	CDS	2154				patatin-like phospholipase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01429	CDS	897				ParA family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01430	CDS	1359				replicative DNA helicase [Thiopseudomonas alkaliphila]
ELEJIIIG_01431	CDS	285				hypothetical protein
ELEJIIIG_01432	CDS	1758				hypothetical protein
ELEJIIIG_01433	CDS	729				hypothetical protein
ELEJIIIG_01434	CDS	1347				STY4528 family pathogenicity island replication protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01435	CDS	132				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01436	CDS	354				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01437	CDS	714				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01438	CDS	768				TIGR03761 family integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01439	CDS	510				hypothetical protein
ELEJIIIG_01440	CDS	243				type II toxin-antitoxin system RelB/DinJ family antitoxin [Thiopseudomonas alkaliphila]
ELEJIIIG_01441	CDS	189				NadS family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01442	CDS	327				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01443	CDS	513				single-stranded DNA-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01444	CDS	2013				DNA topoisomerase III [Thiopseudomonas alkaliphila]
ELEJIIIG_01445	CDS	504				RNA polymerase sigma factor [Thiopseudomonas alkaliphila]
ELEJIIIG_01446	CDS	939				FecR domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01447	CDS	2859				TonB-dependent receptor plug domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01448	CDS	684				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01449	CDS	900				sulfurtransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01450	CDS	444				STY4534 family ICE replication protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01451	CDS	258				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01452	CDS	558				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01453	CDS	768				TIGR03759 family integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01454	CDS	564				transglycosylase SLT domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01455	CDS	525				integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01456	CDS	2220				type IV conjugative transfer system coupling protein TraD [Thiopseudomonas alkaliphila]
ELEJIIIG_01457	CDS	729				TIGR03747 family integrating conjugative element membrane protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01458	CDS	351				RAQPRD family integrative conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01459	CDS	246				TIGR03758 family integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01460	CDS	372				TIGR03745 family integrating conjugative element membrane protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01461	CDS	432				TIGR03750 family conjugal transfer protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01462	CDS	645				TIGR03746 family integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01463	CDS	846				TIGR03749 family integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01464	CDS	1428				TIGR03752 family integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01465	CDS	267				TIGR03751 family conjugal transfer lipoprotein [Thiopseudomonas alkaliphila]
ELEJIIIG_01466	CDS	2835				conjugative transfer ATPase [Thiopseudomonas alkaliphila]
ELEJIIIG_01467	CDS	168				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01468	CDS	426				hypothetical protein
ELEJIIIG_01469	CDS	942				TIGR03756 family integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01470	CDS	1398				integrating conjugative element protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01471	CDS	330				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01472	CDS	1674				hypothetical protein
ELEJIIIG_01473	CDS	378				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01474	CDS	600				hypothetical protein
ELEJIIIG_01475	CDS	144				hypothetical protein
ELEJIIIG_01476	CDS	1917				ATP-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01477	CDS	1044				DNA (cytosine-5-)-methyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01478	CDS	294				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01479	CDS	456				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01480	CDS	447				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01481	CDS	120				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01482	CDS	768				helix-turn-helix transcriptional regulator [Thiopseudomonas alkaliphila]
ELEJIIIG_01483	CDS	888				multidrug effflux MFS transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_01484	CDS	303				AAA family ATPase [Thiopseudomonas alkaliphila]
ELEJIIIG_01485	CDS	732				Fic family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01486	CDS	339				tRNA-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01487	CDS	1572				multicopper oxidase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01488	CDS	351				hypothetical protein
ELEJIIIG_01489	CDS	438				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01490	CDS	780				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01491	CDS	1074				linear amide C-N hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_01492	CDS	762				class I SAM-dependent methyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01493	CDS	885				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01494	CDS	561				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01495	CDS	528				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01496	CDS	225				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01497	CDS	171				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01498	CDS	744				hypothetical protein
ELEJIIIG_01499	CDS	243				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01500	CDS	198				carbon storage regulator CsrA [Thiopseudomonas alkaliphila]
ELEJIIIG_01501	CDS	1173				NO-inducible flavohemoprotein [Thiopseudomonas alkaliphila]
ELEJIIIG_01502	CDS	462				Rrf2 family transcriptional regulator [Thiopseudomonas alkaliphila]
ELEJIIIG_01503	CDS	399				ACT domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01504	CDS	327				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01505	CDS	900				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01506	CDS	447				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01507	CDS	870				hypothetical protein
ELEJIIIG_01508	CDS	789				SIR2 family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01509	CDS	555				non-canonical purine NTP pyrophosphatase [Thiopseudomonas alkaliphila]
ELEJIIIG_01510	CDS	987				adenosine deaminase [Thiopseudomonas alkaliphila]
ELEJIIIG_01511	CDS	510				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01512	CDS	939				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01513	CDS	252				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01514	CDS	897				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01515	CDS	708				TraX family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01516	CDS	186				hypothetical protein
ELEJIIIG_01517	CDS	189				antitoxin VbhA family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01518	CDS	1959				TraI domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01519	CDS	969				site-specific integrase [Thiopseudomonas alkaliphila]
ELEJIIIG_01520	tRNA	76				tRNA-Thr(tgt)
ELEJIIIG_01521	CDS	1224				methyltransferase [Thiopseudomonas alkaliphila]
ELEJIIIG_01522	CDS	690				ABC transporter permease [Thiopseudomonas alkaliphila]
ELEJIIIG_01523	CDS	693				ABC transporter permease [Thiopseudomonas alkaliphila]
ELEJIIIG_01524	CDS	756				ABC transporter substrate-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01525	CDS	783				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01526	CDS	669				fumarylacetoacetate hydrolase family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01527	CDS	1404				FAD-binding oxidoreductase [Thiopseudomonas alkaliphila]
ELEJIIIG_01528	CDS	1233				phosphoglycerate dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01529	CDS	603				single-stranded DNA-binding protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01530	CDS	1386				MFS transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_01531	CDS	2820				excinuclease ABC subunit UvrA [Thiopseudomonas alkaliphila]
ELEJIIIG_01532	CDS	1470				catalase [Thiopseudomonas alkaliphila]
ELEJIIIG_01533	CDS	240				hypothetical protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01534	CDS	981				cobalamin biosynthesis protein CobW [Thiopseudomonas alkaliphila]
ELEJIIIG_01535	CDS	879				alpha/beta hydrolase [Thiopseudomonas alkaliphila]
ELEJIIIG_01536	CDS	582				superoxide dismutase [Fe] [Thiopseudomonas alkaliphila]
ELEJIIIG_01537	CDS	624				LysE/ArgO family amino acid transporter [Thiopseudomonas alkaliphila]
ELEJIIIG_01538	CDS	432				c-type cytochrome [Thiopseudomonas alkaliphila]
ELEJIIIG_01539	CDS	1071				alanine racemase [Thiopseudomonas alkaliphila]
ELEJIIIG_01540	CDS	1254				D-amino acid dehydrogenase [Thiopseudomonas alkaliphila]
ELEJIIIG_01541	CDS	489				Lrp/AsnC ligand binding domain-containing protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01542	CDS	156				50S ribosomal protein L33 [Thiopseudomonas alkaliphila]
ELEJIIIG_01543	CDS	237				50S ribosomal protein L28 [Thiopseudomonas alkaliphila]
ELEJIIIG_01544	CDS	675				DNA repair protein RadC [Thiopseudomonas alkaliphila]
ELEJIIIG_01545	CDS	1209				bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Thiopseudomonas alkaliphila]
ELEJIIIG_01546	CDS	456				dUTP diphosphatase [Thiopseudomonas alkaliphila]
ELEJIIIG_01547	CDS	1422				phosphoglucosamine mutase [Thiopseudomonas alkaliphila]
ELEJIIIG_01548	CDS	897				acetylglutamate kinase [Thiopseudomonas alkaliphila]
ELEJIIIG_01549	CDS	120				hypothetical protein
ELEJIIIG_01550	CDS	351				DMT family protein [Thiopseudomonas alkaliphila]
ELEJIIIG_01551	CDS	528				dihydrofolate reductase [Thiopseudomonas alkaliphila]
