locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHDCJNKO_01096	CDS	354				septal ring lytic transglycosylase RlpA family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01097	CDS	438				hypothetical protein
NHDCJNKO_01098	CDS	1191				FAD/NAD(P)-binding oxidoreductase [Thiopseudomonas alkaliphila]
NHDCJNKO_01099	CDS	495				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01100	CDS	1284				sugar transferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01101	CDS	783				glycosyltransferase family 2 protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01102	CDS	819				LicD family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01103	CDS	390				glycerol-3-phosphate cytidylyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01104	CDS	1038				glycosyltransferase family 2 protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01105	CDS	1038				EpsG family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01106	CDS	1149				polysaccharide pyruvyl transferase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01107	CDS	1392				hypothetical protein
NHDCJNKO_01108	CDS	1488				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01109	CDS	438				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01110	CDS	1062				hypothetical protein
NHDCJNKO_01111	CDS	1470				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_01112	CDS	1200				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01113	CDS	1956				acyltransferase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01114	CDS	1074				glycosyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01115	CDS	966				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01116	CDS	1131				glycosyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01117	CDS	1785				carbamoyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01118	CDS	1470				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01119	CDS	750				lipopolysaccharide kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01120	CDS	732				protein kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01121	CDS	807				lipopolysaccharide core heptose(I) kinase RfaP [Thiopseudomonas alkaliphila]
NHDCJNKO_01122	CDS	1122				glycosyltransferase family 4 protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01123	CDS	1017				lipopolysaccharide heptosyltransferase I [Thiopseudomonas alkaliphila]
NHDCJNKO_01124	CDS	1047				lipopolysaccharide heptosyltransferase II [Thiopseudomonas alkaliphila]
NHDCJNKO_01125	CDS	222				hypothetical protein
NHDCJNKO_01126	CDS	1647				hypothetical protein
NHDCJNKO_01127	CDS	165				sodium/proline symporter PutP [Thiopseudomonas alkaliphila]
NHDCJNKO_01128	CDS	1308				sodium/proline symporter PutP [Thiopseudomonas alkaliphila]
NHDCJNKO_01129	CDS	3156				bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA [Thiopseudomonas alkaliphila]
NHDCJNKO_01130	CDS	765				AraC family transcriptional regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_01131	CDS	1260				chromate efflux transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_01132	CDS	393				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01133	CDS	765				sulfite exporter TauE/SafE family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01134	CDS	2637				phosphoenolpyruvate carboxylase [Thiopseudomonas alkaliphila]
NHDCJNKO_01135	CDS	606				cysteine hydrolase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01136	CDS	906				LysR family transcriptional regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_01137	CDS	567				hypothetical protein
NHDCJNKO_01138	tRNA	77				tRNA-Asp(gtc)
NHDCJNKO_01139	CDS	567				dCTP deaminase [Thiopseudomonas alkaliphila]
NHDCJNKO_01140	CDS	213				cold-shock protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01141	CDS	1077				iron-sulfur cluster carrier protein ApbC [Thiopseudomonas alkaliphila]
NHDCJNKO_01142	CDS	2049				methionine--tRNA ligase [Thiopseudomonas alkaliphila]
NHDCJNKO_01143	CDS	1311				serine/threonine protein kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01144	CDS	795				VacJ family lipoprotein [Thiopseudomonas alkaliphila]
NHDCJNKO_01145	CDS	1170				patatin-like phospholipase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01146	CDS	915				lipid A biosynthesis lauroyl acyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01147	CDS	744				septum site-determining protein MinC [Thiopseudomonas alkaliphila]
NHDCJNKO_01148	CDS	816				septum site-determining protein MinD [Thiopseudomonas alkaliphila]
NHDCJNKO_01149	CDS	255				cell division topological specificity factor MinE [Thiopseudomonas alkaliphila]
NHDCJNKO_01150	CDS	636				RluA family pseudouridine synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01151	CDS	960				MoxR family ATPase [Thiopseudomonas alkaliphila]
NHDCJNKO_01152	CDS	933				hypothetical protein
NHDCJNKO_01153	CDS	507				hypothetical protein
NHDCJNKO_01154	CDS	978				VWA domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01155	CDS	1566				VWA domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01156	CDS	1566				BatD family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01157	CDS	3078				efflux RND transporter permease subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_01158	CDS	1131				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_01159	CDS	600				recombination mediator RecR [Thiopseudomonas alkaliphila]
NHDCJNKO_01160	CDS	327				YbaB/EbfC family nucleoid-associated protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01161	CDS	1953				DNA polymerase III subunit gamma/tau [Thiopseudomonas alkaliphila]
NHDCJNKO_01162	CDS	681				thiopurine S-methyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01163	CDS	306				ComEA family DNA-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01164	CDS	294				YcgL domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01165	CDS	1125				ribonuclease D [Thiopseudomonas alkaliphila]
NHDCJNKO_01166	CDS	642				response regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_01167	CDS	1854				excinuclease ABC subunit UvrC [Thiopseudomonas alkaliphila]
NHDCJNKO_01168	CDS	564				CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01169	CDS	504				serine protease inhibitor ecotin [Thiopseudomonas alkaliphila]
NHDCJNKO_01170	tRNA	76				tRNA-Gly(gcc)
NHDCJNKO_01171	tRNA	74				tRNA-Cys(gca)
NHDCJNKO_01172	CDS	654				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01173	CDS	684				hypothetical protein
NHDCJNKO_01174	CDS	684				uracil-DNA glycosylase [Thiopseudomonas alkaliphila]
NHDCJNKO_01175	CDS	831				NADPH-dependent 7-cyano-7-deazaguanine reductase QueF [Thiopseudomonas alkaliphila]
NHDCJNKO_01176	CDS	1281				porin [Thiopseudomonas alkaliphila]
NHDCJNKO_01177	CDS	321				NGG1p interacting factor NIF3 [Thiopseudomonas alkaliphila]
NHDCJNKO_01178	CDS	228				hypothetical protein
NHDCJNKO_01179	CDS	1122				beta-ketoacyl-ACP synthase III [Thiopseudomonas alkaliphila]
NHDCJNKO_01180	CDS	948				4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Thiopseudomonas alkaliphila]
NHDCJNKO_01181	CDS	444				FKBP-type peptidyl-prolyl cis-trans isomerase [Thiopseudomonas alkaliphila]
NHDCJNKO_01182	CDS	504				signal peptidase II [Thiopseudomonas alkaliphila]
NHDCJNKO_01183	CDS	2832				isoleucine--tRNA ligase [Thiopseudomonas alkaliphila]
NHDCJNKO_01184	CDS	942				bifunctional riboflavin kinase/FAD synthetase [Thiopseudomonas alkaliphila]
NHDCJNKO_01185	CDS	1569				murein biosynthesis integral membrane protein MurJ [Thiopseudomonas alkaliphila]
NHDCJNKO_01186	CDS	276				30S ribosomal protein S20 [Thiopseudomonas alkaliphila]
NHDCJNKO_01187	CDS	1011				c-type cytochrome [Thiopseudomonas alkaliphila]
NHDCJNKO_01188	CDS	651				c-type cytochrome [Thiopseudomonas alkaliphila]
NHDCJNKO_01189	CDS	537				hypothetical protein
NHDCJNKO_01190	CDS	855				nucleoside triphosphate pyrophosphohydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_01191	CDS	2244				GTP diphosphokinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01192	CDS	1365				23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Thiopseudomonas alkaliphila]
NHDCJNKO_01193	CDS	885				cysteine synthase CysM [Thiopseudomonas alkaliphila]
NHDCJNKO_01194	CDS	2784				ATP-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01195	CDS	921				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01196	CDS	744				LytTR family DNA-binding domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01197	CDS	942				hydroxymethylbilane synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01198	CDS	789				uroporphyrinogen-III synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01199	CDS	1164				uroporphyrinogen-III C-methyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01200	CDS	1230				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01201	CDS	489				disulfide bond formation protein B [Thiopseudomonas alkaliphila]
NHDCJNKO_01202	CDS	1917				ATP-binding cassette domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01203	CDS	579				mechanosensitive ion channel family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01204	CDS	735				TerC family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01205	CDS	408				SMI1/KNR4 family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01206	CDS	483				acyl-CoA thioesterase [Thiopseudomonas alkaliphila]
NHDCJNKO_01207	CDS	852				transcriptional regulator HexR [Thiopseudomonas alkaliphila]
NHDCJNKO_01208	CDS	1464				glucose-6-phosphate dehydrogenase [Thiopseudomonas alkaliphila]
NHDCJNKO_01209	CDS	1542				phosphoenolpyruvate carboxykinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01210	CDS	894				Hsp33 family molecular chaperone HslO [Thiopseudomonas alkaliphila]
NHDCJNKO_01211	CDS	807				phosphatase PAP2 family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01212	CDS	756				3-oxoacyl-ACP reductase FabG [Thiopseudomonas alkaliphila]
NHDCJNKO_01213	CDS	2733				DNA polymerase I [Thiopseudomonas alkaliphila]
NHDCJNKO_01214	CDS	765				methyltransferase domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01215	CDS	612				hypothetical protein
NHDCJNKO_01216	CDS	1716				single-stranded-DNA-specific exonuclease RecJ [Thiopseudomonas alkaliphila]
NHDCJNKO_01217	CDS	537				YaeQ family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01218	CDS	1182				thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Thiopseudomonas alkaliphila]
NHDCJNKO_01219	CDS	978				alpha-ketoacid dehydrogenase subunit beta [Thiopseudomonas alkaliphila]
NHDCJNKO_01220	CDS	1299				2-oxo acid dehydrogenase subunit E2 [Thiopseudomonas alkaliphila]
NHDCJNKO_01221	CDS	315				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01222	CDS	639				carbonate dehydratase [Thiopseudomonas alkaliphila]
NHDCJNKO_01223	CDS	450				ribosomal protein S18-alanine N-acetyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01224	CDS	831				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01225	CDS	1551				2-isopropylmalate synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01226	CDS	1218				RtcB family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01227	CDS	831				universal stress protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01228	CDS	1275				bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01229	CDS	378				diacylglycerol kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01230	CDS	651				response regulator transcription factor [Thiopseudomonas alkaliphila]
NHDCJNKO_01231	CDS	750				DTW domain-containing protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01232	CDS	912				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01233	CDS	1017				AraC family transcriptional regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_01234	CDS	1203				beta-ketothiolase BktB [Thiopseudomonas alkaliphila]
NHDCJNKO_01235	CDS	1575				fatty acyl-CoA synthetase [Thiopseudomonas alkaliphila]
NHDCJNKO_01236	CDS	1449				TolC family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01237	CDS	1035				efflux RND transporter periplasmic adaptor subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_01238	CDS	2265				ABC transporter permease [Thiopseudomonas alkaliphila]
NHDCJNKO_01239	CDS	804				class I SAM-dependent methyltransferase [Thiopseudomonas alkaliphila]
NHDCJNKO_01240	CDS	1188				2-methylaconitate cis-trans isomerase PrpF [Thiopseudomonas alkaliphila]
NHDCJNKO_01241	CDS	2595				Fe/S-dependent 2-methylisocitrate dehydratase AcnD [Thiopseudomonas alkaliphila]
NHDCJNKO_01242	CDS	1134				2-methylcitrate synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01243	CDS	891				methylisocitrate lyase [Thiopseudomonas alkaliphila]
NHDCJNKO_01244	CDS	723				GntR family transcriptional regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_01245	CDS	954				ketoacyl-ACP synthase III [Thiopseudomonas alkaliphila]
NHDCJNKO_01246	CDS	1017				TRAP transporter substrate-binding protein DctP [Thiopseudomonas alkaliphila]
NHDCJNKO_01247	CDS	516				TRAP transporter small permease [Thiopseudomonas alkaliphila]
NHDCJNKO_01248	CDS	1266				TRAP transporter large permease subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_01249	CDS	699				restriction endonuclease [Thiopseudomonas alkaliphila]
NHDCJNKO_01250	CDS	2517				ATP-dependent helicase HrpB [Thiopseudomonas alkaliphila]
NHDCJNKO_01251	CDS	555				GTP cyclohydrolase I FolE [Thiopseudomonas alkaliphila]
NHDCJNKO_01252	CDS	822				M48 family metallopeptidase [Thiopseudomonas alkaliphila]
NHDCJNKO_01253	CDS	480				phosphatidylglycerophosphatase A [Thiopseudomonas alkaliphila]
NHDCJNKO_01254	CDS	942				thiamine-phosphate kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01255	CDS	495				transcription antitermination factor NusB [Thiopseudomonas alkaliphila]
NHDCJNKO_01256	CDS	477				6,7-dimethyl-8-ribityllumazine synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01257	CDS	1104				bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II [Thiopseudomonas alkaliphila]
NHDCJNKO_01258	CDS	660				riboflavin synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01259	CDS	378				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01260	CDS	1668				cation/acetate symporter ActP [Thiopseudomonas alkaliphila]
NHDCJNKO_01261	CDS	309				hypothetical protein
NHDCJNKO_01262	CDS	585				electron transport complex subunit RsxA [Thiopseudomonas alkaliphila]
NHDCJNKO_01263	CDS	573				electron transport complex subunit RsxB [Thiopseudomonas alkaliphila]
NHDCJNKO_01264	CDS	2451				electron transport complex subunit RsxC [Thiopseudomonas alkaliphila]
NHDCJNKO_01265	CDS	1035				RnfABCDGE type electron transport complex subunit D [Thiopseudomonas alkaliphila]
NHDCJNKO_01266	CDS	654				electron transport complex subunit RsxG [Thiopseudomonas alkaliphila]
NHDCJNKO_01267	CDS	711				electron transport complex subunit E [Thiopseudomonas alkaliphila]
NHDCJNKO_01268	CDS	372				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01269	CDS	1308				dicarboxylate/amino acid:cation symporter [Thiopseudomonas alkaliphila]
NHDCJNKO_01270	CDS	1176				FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
NHDCJNKO_01271	CDS	807				aldo/keto reductase [Thiopseudomonas alkaliphila]
NHDCJNKO_01272	CDS	1422				bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE [Thiopseudomonas alkaliphila]
NHDCJNKO_01273	CDS	717				LrgB family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01274	CDS	372				CidA/LrgA family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01275	CDS	552				2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01276	CDS	354				dihydroneopterin aldolase [Thiopseudomonas alkaliphila]
NHDCJNKO_01277	CDS	570				glycerol-3-phosphate 1-O-acyltransferase PlsY [Thiopseudomonas alkaliphila]
NHDCJNKO_01278	CDS	1026				tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD [Thiopseudomonas alkaliphila]
NHDCJNKO_01279	CDS	216				30S ribosomal protein S21 [Thiopseudomonas alkaliphila]
NHDCJNKO_01280	CDS	1920				DNA primase [Thiopseudomonas alkaliphila]
NHDCJNKO_01281	CDS	1854				RNA polymerase sigma factor RpoD [Thiopseudomonas alkaliphila]
NHDCJNKO_01282	tRNA	77				tRNA-Met(cat)
NHDCJNKO_01283	CDS	801				thioesterase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01284	CDS	1554				alkyl hydroperoxide reductase subunit F [Thiopseudomonas alkaliphila]
NHDCJNKO_01285	CDS	564				alkyl hydroperoxide reductase subunit C [Thiopseudomonas alkaliphila]
NHDCJNKO_01286	CDS	1233				multifunctional CCA addition/repair protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01287	CDS	630				response regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_01288	CDS	2271				PAS domain S-box protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01289	CDS	1623				acyl-CoA synthetase [Thiopseudomonas alkaliphila]
NHDCJNKO_01290	CDS	1374				xanthine/uracil/vitamin C permease [Thiopseudomonas alkaliphila]
NHDCJNKO_01291	CDS	1773				hypothetical protein
NHDCJNKO_01292	CDS	546				hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_01293	CDS	1419				aspartate ammonia-lyase [Thiopseudomonas alkaliphila]
NHDCJNKO_01294	CDS	630				7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_01295	CDS	984				porphobilinogen synthase [Thiopseudomonas alkaliphila]
NHDCJNKO_01296	CDS	780				helix-turn-helix transcriptional regulator [Thiopseudomonas alkaliphila]
NHDCJNKO_01297	CDS	882				DMT family transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_01298	CDS	1635				sodium:proline symporter [Thiopseudomonas alkaliphila]
NHDCJNKO_01299	CDS	132				putative transporter small subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_01300	CDS	1260				porin [Thiopseudomonas alkaliphila]
NHDCJNKO_01301	CDS	936				hypothetical protein
NHDCJNKO_01302	CDS	627				hypothetical protein
NHDCJNKO_01303	CDS	2178				malate synthase G [Thiopseudomonas alkaliphila]
NHDCJNKO_01304	CDS	1956				hypothetical protein
NHDCJNKO_01305	CDS	711				3'-5' exonuclease [Thiopseudomonas alkaliphila]
NHDCJNKO_01306	CDS	1482				YdiU family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01307	CDS	504				PaaI family thioesterase [Thiopseudomonas alkaliphila]
NHDCJNKO_01308	CDS	909				MBL fold metallo-hydrolase [Thiopseudomonas alkaliphila]
NHDCJNKO_01309	CDS	546				TRAP transporter small permease subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_01310	CDS	1377				TRAP transporter large permease subunit [Thiopseudomonas alkaliphila]
NHDCJNKO_01311	CDS	906				D-hexose-6-phosphate mutarotase [Thiopseudomonas alkaliphila]
NHDCJNKO_01312	CDS	3393				mechanosensitive channel MscK [Thiopseudomonas alkaliphila]
NHDCJNKO_01313	CDS	1740				potassium/proton antiporter [Thiopseudomonas alkaliphila]
NHDCJNKO_01314	CDS	459				hypothetical protein
NHDCJNKO_01315	CDS	1212				NAD(P)/FAD-dependent oxidoreductase [Thiopseudomonas alkaliphila]
NHDCJNKO_01316	CDS	990				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01317	CDS	282				GIY-YIG nuclease family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01318	CDS	900				A24 family peptidase [Thiopseudomonas alkaliphila]
NHDCJNKO_01319	CDS	1218				type II secretion system F family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01320	CDS	525	epsE		COG2804	Type II secretion system protein E
NHDCJNKO_01321	CDS	1161				hypothetical protein
NHDCJNKO_01322	CDS	510				pilin [Thiopseudomonas alkaliphila]
NHDCJNKO_01323	CDS	654				isoprenoid biosynthesis glyoxalase ElbB [Thiopseudomonas alkaliphila]
NHDCJNKO_01324	CDS	417				PACE efflux transporter [Thiopseudomonas alkaliphila]
NHDCJNKO_01325	CDS	384				50S ribosomal protein L17 [Thiopseudomonas alkaliphila]
NHDCJNKO_01326	CDS	1002				DNA-directed RNA polymerase subunit alpha [Thiopseudomonas alkaliphila]
NHDCJNKO_01327	CDS	621				30S ribosomal protein S4 [Thiopseudomonas alkaliphila]
NHDCJNKO_01328	CDS	390				30S ribosomal protein S11 [Thiopseudomonas alkaliphila]
NHDCJNKO_01329	CDS	357				30S ribosomal protein S13 [Thiopseudomonas alkaliphila]
NHDCJNKO_01330	CDS	117				MULTISPECIES: 50S ribosomal protein L36 [Pseudomonadaceae]
NHDCJNKO_01331	CDS	1329				preprotein translocase subunit SecY [Thiopseudomonas alkaliphila]
NHDCJNKO_01332	CDS	435				50S ribosomal protein L15 [Thiopseudomonas alkaliphila]
NHDCJNKO_01333	CDS	183				50S ribosomal protein L30 [Thiopseudomonas alkaliphila]
NHDCJNKO_01334	CDS	522				30S ribosomal protein S5 [Thiopseudomonas alkaliphila]
NHDCJNKO_01335	CDS	351				50S ribosomal protein L18 [Thiopseudomonas alkaliphila]
NHDCJNKO_01336	CDS	534				50S ribosomal protein L6 [Thiopseudomonas alkaliphila]
NHDCJNKO_01337	CDS	393				30S ribosomal protein S8 [Thiopseudomonas alkaliphila]
NHDCJNKO_01338	CDS	306				30S ribosomal protein S14 [Thiopseudomonas alkaliphila]
NHDCJNKO_01339	CDS	540				50S ribosomal protein L5 [Thiopseudomonas alkaliphila]
NHDCJNKO_01340	CDS	315				50S ribosomal protein L24 [Thiopseudomonas alkaliphila]
NHDCJNKO_01341	CDS	369				50S ribosomal protein L14 [Thiopseudomonas alkaliphila]
NHDCJNKO_01342	CDS	267				30S ribosomal protein S17 [Thiopseudomonas alkaliphila]
NHDCJNKO_01343	CDS	192				50S ribosomal protein L29 [Thiopseudomonas alkaliphila]
NHDCJNKO_01344	CDS	414				50S ribosomal protein L16 [Thiopseudomonas alkaliphila]
NHDCJNKO_01345	CDS	687				30S ribosomal protein S3 [Thiopseudomonas alkaliphila]
NHDCJNKO_01346	CDS	333				50S ribosomal protein L22 [Thiopseudomonas alkaliphila]
NHDCJNKO_01347	CDS	276				30S ribosomal protein S19 [Thiopseudomonas alkaliphila]
NHDCJNKO_01348	CDS	822				50S ribosomal protein L2 [Thiopseudomonas alkaliphila]
NHDCJNKO_01349	CDS	300				50S ribosomal protein L23 [Thiopseudomonas alkaliphila]
NHDCJNKO_01350	CDS	603				50S ribosomal protein L4 [Thiopseudomonas alkaliphila]
NHDCJNKO_01351	CDS	636				50S ribosomal protein L3 [Thiopseudomonas alkaliphila]
NHDCJNKO_01352	CDS	312				MULTISPECIES: 30S ribosomal protein S10 [Gammaproteobacteria]
NHDCJNKO_01353	CDS	1200				elongation factor Tu [Thiopseudomonas alkaliphila]
NHDCJNKO_01354	CDS	2103				elongation factor G [Thiopseudomonas alkaliphila]
NHDCJNKO_01355	CDS	471				30S ribosomal protein S7 [Thiopseudomonas alkaliphila]
NHDCJNKO_01356	CDS	372				30S ribosomal protein S12 [Thiopseudomonas alkaliphila]
NHDCJNKO_01357	CDS	4194				DNA-directed RNA polymerase subunit beta' [Thiopseudomonas alkaliphila]
NHDCJNKO_01358	CDS	4086				DNA-directed RNA polymerase subunit beta [Thiopseudomonas alkaliphila]
NHDCJNKO_01359	CDS	372				50S ribosomal protein L7/L12 [Thiopseudomonas alkaliphila]
NHDCJNKO_01360	CDS	501				50S ribosomal protein L10 [Thiopseudomonas alkaliphila]
NHDCJNKO_01361	CDS	699				50S ribosomal protein L1 [Thiopseudomonas alkaliphila]
NHDCJNKO_01362	CDS	432				50S ribosomal protein L11 [Thiopseudomonas alkaliphila]
NHDCJNKO_01363	CDS	480				transcription termination/antitermination protein NusG [Thiopseudomonas alkaliphila]
NHDCJNKO_01364	CDS	369				preprotein translocase subunit SecE [Thiopseudomonas alkaliphila]
NHDCJNKO_01365	tRNA	76				tRNA-Trp(cca)
NHDCJNKO_01366	CDS	1200				elongation factor Tu [Thiopseudomonas alkaliphila]
NHDCJNKO_01367	tRNA	76				tRNA-Thr(ggt)
NHDCJNKO_01368	tRNA	74				tRNA-Gly(tcc)
NHDCJNKO_01369	tRNA	85				tRNA-Tyr(gta)
NHDCJNKO_01370	CDS	237				hypothetical protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01371	CDS	741				type III pantothenate kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01372	CDS	951				bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA [Thiopseudomonas alkaliphila]
NHDCJNKO_01373	rRNA	110				5S ribosomal RNA
NHDCJNKO_01374	rRNA	2889				23S ribosomal RNA
NHDCJNKO_01375	tRNA	76				tRNA-Ala(tgc)
NHDCJNKO_01376	tRNA	77				tRNA-Ile(gat)
NHDCJNKO_01377	rRNA	1541				16S ribosomal RNA
NHDCJNKO_01378	CDS	1197				tyrosine--tRNA ligase [Thiopseudomonas alkaliphila]
NHDCJNKO_01379	CDS	1428				peptidoglycan DD-metalloendopeptidase family protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01380	CDS	1107				anhydro-N-acetylmuramic acid kinase [Thiopseudomonas alkaliphila]
NHDCJNKO_01381	CDS	351				iron-sulfur cluster insertion protein ErpA [Thiopseudomonas alkaliphila]
NHDCJNKO_01382	CDS	1035				N-acetyl-gamma-glutamyl-phosphate reductase [Thiopseudomonas alkaliphila]
NHDCJNKO_01383	CDS	426				protoporphyrinogen oxidase HemJ [Thiopseudomonas alkaliphila]
NHDCJNKO_01384	CDS	339				histidine triad nucleotide-binding protein [Thiopseudomonas alkaliphila]
NHDCJNKO_01385	CDS	648				2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase [Thiopseudomonas alkaliphila]
NHDCJNKO_01386	CDS	795				adenosylmethionine decarboxylase [Thiopseudomonas alkaliphila]
NHDCJNKO_01387	CDS	426				OsmC family protein [Thiopseudomonas alkaliphila]
